sequence,camera,frame,hand,cameras_in_sequence,camera_under_test_excluded,cameras_available_to_reconstruction,inlier_cameras,camera_under_test_in_inliers,loco_status,n_paired_joints,usable_for_solver,status,gt_focal_used,gt_extrinsics_used_in_solver_input,provided_3d_used
p41-plant-0004,brics-odroid-001_cam1,18,right,49,1,27,14,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,21,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,21,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,24,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,24,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,26,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,26,right,49,1,25,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,29,left,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,29,right,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,32,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,32,right,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,34,left,49,1,26,8,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,34,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,37,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,37,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,40,left,49,1,25,10,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-001_cam1,40,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,0,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,0,right,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,2,left,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,2,right,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,5,left,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,5,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,8,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,8,right,49,1,26,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,10,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,10,right,49,1,25,9,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,13,left,49,1,27,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,13,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,16,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,16,right,49,1,27,15,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,18,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,18,right,49,1,27,14,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,21,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,21,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,24,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,24,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,26,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,26,right,49,1,25,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,29,left,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,29,right,49,1,25,11,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,32,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,32,right,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,34,left,49,1,26,8,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,34,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,37,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,37,right,49,1,26,9,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,40,left,49,1,25,10,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-002_cam0,40,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,0,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,0,right,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,2,left,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,2,right,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,5,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,5,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,8,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,8,right,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,10,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,10,right,49,1,25,9,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,13,left,49,1,27,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,13,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,16,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,16,right,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,18,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,18,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,21,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,21,right,49,1,26,10,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,24,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,24,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,26,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,26,right,49,1,25,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,29,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,29,right,49,1,25,10,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,32,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,32,right,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,34,left,49,1,26,8,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,34,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,37,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,37,right,49,1,26,9,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,40,left,49,1,25,10,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-006_cam0,40,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,0,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,0,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,2,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,2,right,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,5,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,5,right,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,8,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,8,right,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,10,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,10,right,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,13,left,49,1,27,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,13,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,16,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,16,right,49,1,27,14,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,18,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,18,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,21,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,21,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,24,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,24,right,49,1,27,14,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,26,left,49,1,25,9,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,26,right,49,1,25,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,29,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,29,right,49,1,25,11,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,32,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,32,right,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,34,left,49,1,26,7,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,34,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,37,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,37,right,49,1,26,9,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,40,left,49,1,25,10,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam0,40,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,0,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,0,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,2,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,2,right,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,5,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,5,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,8,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,8,right,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,10,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,10,right,49,1,25,9,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,13,left,49,1,27,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,13,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,16,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,16,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,18,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,18,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,21,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,21,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,24,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,24,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,26,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,26,right,49,1,25,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,29,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,29,right,49,1,25,11,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,32,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,32,right,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,34,left,49,1,26,8,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,34,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,37,left,49,1,25,9,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,37,right,49,1,26,8,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,40,left,49,1,25,9,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-007_cam1,40,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-008_cam0,0,left,49,1,26,12,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,0,right,49,1,27,13,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,2,left,49,1,28,13,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,2,right,49,1,28,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,5,left,49,1,28,13,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,5,right,49,1,28,14,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,8,left,49,1,28,12,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,8,right,49,1,27,12,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,10,left,49,1,27,12,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,10,right,49,1,26,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,13,left,49,1,28,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,13,right,49,1,27,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,16,left,49,1,28,12,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,16,right,49,1,28,13,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,18,left,49,1,27,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,18,right,49,1,28,14,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,21,left,49,1,26,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,21,right,49,1,27,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,24,left,49,1,28,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,24,right,49,1,28,14,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,26,left,49,1,26,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,26,right,49,1,26,13,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,29,left,49,1,27,12,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,29,right,49,1,26,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,32,left,49,1,27,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,32,right,49,1,28,12,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,34,left,49,1,27,8,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,34,right,49,1,27,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,37,left,49,1,26,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,37,right,49,1,27,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,40,left,49,1,26,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-008_cam0,40,right,49,1,27,11,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-009_cam1,0,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,0,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,2,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,2,right,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,5,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,5,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,8,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,8,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,10,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,10,right,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,13,left,49,1,27,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,13,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,16,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,16,right,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,18,left,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,18,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,21,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,21,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,24,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,24,right,49,1,27,14,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,26,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,26,right,49,1,25,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,29,left,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,29,right,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,32,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,32,right,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,34,left,49,1,26,8,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,34,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,37,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,37,right,49,1,26,8,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,40,left,49,1,25,10,0,ok,20,1,ok,0,0,0
p41-plant-0004,brics-odroid-009_cam1,40,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,0,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,0,right,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,2,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,2,right,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,5,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,5,right,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,8,left,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,8,right,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,10,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,10,right,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,13,left,49,1,27,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,13,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,16,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,16,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,18,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,18,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,21,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,21,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,24,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,24,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,26,left,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,26,right,49,1,25,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,29,left,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,29,right,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,32,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,32,right,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,34,left,49,1,26,8,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,34,right,49,1,26,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,37,left,49,1,26,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-010_cam0,37,right,49,1,26,9,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam0,40,left,49,1,26,10,0,ok,0,0,too_few_paired_joints,0,0,0
p41-plant-0004,brics-odroid-010_cam0,40,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,0,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,0,right,49,1,26,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,2,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,2,right,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,5,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,5,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,8,left,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,8,right,49,1,26,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,10,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,10,right,49,1,25,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,13,left,49,1,27,10,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,13,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,16,left,49,1,27,12,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,16,right,49,1,27,15,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,18,left,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,18,right,49,1,27,14,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,21,left,49,1,25,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,21,right,49,1,26,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,24,left,49,1,27,11,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,24,right,49,1,27,13,0,ok,21,1,ok,0,0,0
p41-plant-0004,brics-odroid-010_cam1,26,left,49,1,25,10,0,ok,21,1,ok,0,0,0
