key,sequence,camera,frame,status,n_hands,image_width,image_height,pipeline_focal,cache_file
p41-plant-0004__brics-odroid-011_cam0__000008,p41-plant-0004,brics-odroid-011_cam0,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-011_cam0__000008.npz
p41-plant-0004__brics-odroid-011_cam0__000009,p41-plant-0004,brics-odroid-011_cam0,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-011_cam0__000009.npz
p41-plant-0004__brics-odroid-012_cam0__000000,p41-plant-0004,brics-odroid-012_cam0,0,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000000.npz
p41-plant-0004__brics-odroid-012_cam0__000001,p41-plant-0004,brics-odroid-012_cam0,1,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000001.npz
p41-plant-0004__brics-odroid-012_cam0__000002,p41-plant-0004,brics-odroid-012_cam0,2,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000002.npz
p41-plant-0004__brics-odroid-012_cam0__000003,p41-plant-0004,brics-odroid-012_cam0,3,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000003.npz
p41-plant-0004__brics-odroid-012_cam0__000004,p41-plant-0004,brics-odroid-012_cam0,4,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000004.npz
p41-plant-0004__brics-odroid-012_cam0__000005,p41-plant-0004,brics-odroid-012_cam0,5,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000005.npz
p41-plant-0004__brics-odroid-012_cam0__000006,p41-plant-0004,brics-odroid-012_cam0,6,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000006.npz
p41-plant-0004__brics-odroid-012_cam0__000007,p41-plant-0004,brics-odroid-012_cam0,7,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000007.npz
p41-plant-0004__brics-odroid-012_cam0__000008,p41-plant-0004,brics-odroid-012_cam0,8,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000008.npz
p41-plant-0004__brics-odroid-012_cam0__000009,p41-plant-0004,brics-odroid-012_cam0,9,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam0__000009.npz
p41-plant-0004__brics-odroid-012_cam1__000000,p41-plant-0004,brics-odroid-012_cam1,0,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam1__000000.npz
p41-plant-0004__brics-odroid-012_cam1__000002,p41-plant-0004,brics-odroid-012_cam1,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam1__000002.npz
p41-plant-0004__brics-odroid-012_cam1__000003,p41-plant-0004,brics-odroid-012_cam1,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam1__000003.npz
p41-plant-0004__brics-odroid-012_cam1__000004,p41-plant-0004,brics-odroid-012_cam1,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam1__000004.npz
p41-plant-0004__brics-odroid-012_cam1__000005,p41-plant-0004,brics-odroid-012_cam1,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam1__000005.npz
p41-plant-0004__brics-odroid-012_cam1__000006,p41-plant-0004,brics-odroid-012_cam1,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam1__000006.npz
p41-plant-0004__brics-odroid-012_cam1__000007,p41-plant-0004,brics-odroid-012_cam1,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam1__000007.npz
p41-plant-0004__brics-odroid-012_cam1__000008,p41-plant-0004,brics-odroid-012_cam1,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam1__000008.npz
p41-plant-0004__brics-odroid-012_cam1__000009,p41-plant-0004,brics-odroid-012_cam1,9,no_detection,0,1280,720,,
p41-plant-0004__brics-odroid-012_cam1__000011,p41-plant-0004,brics-odroid-012_cam1,11,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-012_cam1__000011.npz
p41-plant-0004__brics-odroid-014_cam1__000020,p41-plant-0004,brics-odroid-014_cam1,20,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-014_cam1__000020.npz
p41-plant-0004__brics-odroid-014_cam1__000021,p41-plant-0004,brics-odroid-014_cam1,21,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-014_cam1__000021.npz
p41-plant-0004__brics-odroid-014_cam1__000028,p41-plant-0004,brics-odroid-014_cam1,28,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-014_cam1__000028.npz
p41-plant-0004__brics-odroid-014_cam1__000032,p41-plant-0004,brics-odroid-014_cam1,32,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-014_cam1__000032.npz
p41-plant-0004__brics-odroid-014_cam1__000050,p41-plant-0004,brics-odroid-014_cam1,50,no_detection,0,1280,720,,
p41-plant-0004__brics-odroid-014_cam1__000053,p41-plant-0004,brics-odroid-014_cam1,53,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-014_cam1__000053.npz
p41-plant-0004__brics-odroid-014_cam1__000055,p41-plant-0004,brics-odroid-014_cam1,55,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-014_cam1__000055.npz
p41-plant-0004__brics-odroid-014_cam1__000056,p41-plant-0004,brics-odroid-014_cam1,56,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-014_cam1__000056.npz
p41-plant-0004__brics-odroid-014_cam1__000057,p41-plant-0004,brics-odroid-014_cam1,57,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-014_cam1__000057.npz
p41-plant-0004__brics-odroid-015_cam0__000057,p41-plant-0004,brics-odroid-015_cam0,57,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000057.npz
p41-plant-0004__brics-odroid-015_cam0__000058,p41-plant-0004,brics-odroid-015_cam0,58,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000058.npz
p41-plant-0004__brics-odroid-015_cam0__000059,p41-plant-0004,brics-odroid-015_cam0,59,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000059.npz
p41-plant-0004__brics-odroid-015_cam0__000061,p41-plant-0004,brics-odroid-015_cam0,61,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000061.npz
p41-plant-0004__brics-odroid-015_cam0__000062,p41-plant-0004,brics-odroid-015_cam0,62,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000062.npz
p41-plant-0004__brics-odroid-015_cam0__000063,p41-plant-0004,brics-odroid-015_cam0,63,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000063.npz
p41-plant-0004__brics-odroid-015_cam0__000064,p41-plant-0004,brics-odroid-015_cam0,64,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000064.npz
p41-plant-0004__brics-odroid-015_cam0__000065,p41-plant-0004,brics-odroid-015_cam0,65,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000065.npz
p41-plant-0004__brics-odroid-015_cam0__000066,p41-plant-0004,brics-odroid-015_cam0,66,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000066.npz
p41-plant-0004__brics-odroid-015_cam0__000068,p41-plant-0004,brics-odroid-015_cam0,68,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam0__000068.npz
p41-plant-0004__brics-odroid-015_cam1__000001,p41-plant-0004,brics-odroid-015_cam1,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000001.npz
p41-plant-0004__brics-odroid-015_cam1__000002,p41-plant-0004,brics-odroid-015_cam1,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000002.npz
p41-plant-0004__brics-odroid-015_cam1__000003,p41-plant-0004,brics-odroid-015_cam1,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000003.npz
p41-plant-0004__brics-odroid-015_cam1__000004,p41-plant-0004,brics-odroid-015_cam1,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000004.npz
p41-plant-0004__brics-odroid-015_cam1__000005,p41-plant-0004,brics-odroid-015_cam1,5,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000005.npz
p41-plant-0004__brics-odroid-015_cam1__000006,p41-plant-0004,brics-odroid-015_cam1,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000006.npz
p41-plant-0004__brics-odroid-015_cam1__000007,p41-plant-0004,brics-odroid-015_cam1,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000007.npz
p41-plant-0004__brics-odroid-015_cam1__000008,p41-plant-0004,brics-odroid-015_cam1,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000008.npz
p41-plant-0004__brics-odroid-015_cam1__000012,p41-plant-0004,brics-odroid-015_cam1,12,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000012.npz
p41-plant-0004__brics-odroid-015_cam1__000015,p41-plant-0004,brics-odroid-015_cam1,15,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-015_cam1__000015.npz
p41-plant-0004__brics-odroid-016_cam0__000000,p41-plant-0004,brics-odroid-016_cam0,0,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-016_cam0__000000.npz
p41-plant-0004__brics-odroid-016_cam0__000001,p41-plant-0004,brics-odroid-016_cam0,1,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-016_cam0__000001.npz
p41-plant-0004__brics-odroid-016_cam0__000002,p41-plant-0004,brics-odroid-016_cam0,2,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-016_cam0__000002.npz
p41-plant-0004__brics-odroid-016_cam0__000003,p41-plant-0004,brics-odroid-016_cam0,3,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-016_cam0__000003.npz
p41-plant-0004__brics-odroid-016_cam0__000004,p41-plant-0004,brics-odroid-016_cam0,4,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-016_cam0__000004.npz
p41-plant-0004__brics-odroid-016_cam0__000005,p41-plant-0004,brics-odroid-016_cam0,5,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-016_cam0__000005.npz
p41-plant-0004__brics-odroid-016_cam0__000006,p41-plant-0004,brics-odroid-016_cam0,6,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-016_cam0__000006.npz
p41-plant-0004__brics-odroid-016_cam0__000007,p41-plant-0004,brics-odroid-016_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-016_cam0__000007.npz
p41-plant-0004__brics-odroid-016_cam0__000009,p41-plant-0004,brics-odroid-016_cam0,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-016_cam0__000009.npz
p41-plant-0004__brics-odroid-017_cam0__000000,p41-plant-0004,brics-odroid-017_cam0,0,cached,,,,,
p41-plant-0004__brics-odroid-017_cam0__000001,p41-plant-0004,brics-odroid-017_cam0,1,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam0__000001.npz
p41-plant-0004__brics-odroid-017_cam0__000002,p41-plant-0004,brics-odroid-017_cam0,2,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam0__000002.npz
p41-plant-0004__brics-odroid-017_cam0__000003,p41-plant-0004,brics-odroid-017_cam0,3,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam0__000003.npz
p41-plant-0004__brics-odroid-017_cam0__000004,p41-plant-0004,brics-odroid-017_cam0,4,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam0__000004.npz
p41-plant-0004__brics-odroid-017_cam0__000006,p41-plant-0004,brics-odroid-017_cam0,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam0__000006.npz
p41-plant-0004__brics-odroid-017_cam0__000007,p41-plant-0004,brics-odroid-017_cam0,7,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam0__000007.npz
p41-plant-0004__brics-odroid-017_cam0__000008,p41-plant-0004,brics-odroid-017_cam0,8,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam0__000008.npz
p41-plant-0004__brics-odroid-017_cam0__000009,p41-plant-0004,brics-odroid-017_cam0,9,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam0__000009.npz
p41-plant-0004__brics-odroid-017_cam0__000011,p41-plant-0004,brics-odroid-017_cam0,11,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam0__000011.npz
p41-plant-0004__brics-odroid-017_cam1__000006,p41-plant-0004,brics-odroid-017_cam1,6,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam1__000006.npz
p41-plant-0004__brics-odroid-017_cam1__000014,p41-plant-0004,brics-odroid-017_cam1,14,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam1__000014.npz
p41-plant-0004__brics-odroid-017_cam1__000015,p41-plant-0004,brics-odroid-017_cam1,15,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam1__000015.npz
p41-plant-0004__brics-odroid-017_cam1__000016,p41-plant-0004,brics-odroid-017_cam1,16,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam1__000016.npz
p41-plant-0004__brics-odroid-017_cam1__000017,p41-plant-0004,brics-odroid-017_cam1,17,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam1__000017.npz
p41-plant-0004__brics-odroid-017_cam1__000018,p41-plant-0004,brics-odroid-017_cam1,18,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam1__000018.npz
p41-plant-0004__brics-odroid-017_cam1__000022,p41-plant-0004,brics-odroid-017_cam1,22,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam1__000022.npz
p41-plant-0004__brics-odroid-017_cam1__000023,p41-plant-0004,brics-odroid-017_cam1,23,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam1__000023.npz
p41-plant-0004__brics-odroid-017_cam1__000024,p41-plant-0004,brics-odroid-017_cam1,24,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-017_cam1__000024.npz
p41-plant-0004__brics-odroid-019_cam1__000018,p41-plant-0004,brics-odroid-019_cam1,18,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000018.npz
p41-plant-0004__brics-odroid-019_cam1__000067,p41-plant-0004,brics-odroid-019_cam1,67,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000067.npz
p41-plant-0004__brics-odroid-019_cam1__000068,p41-plant-0004,brics-odroid-019_cam1,68,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000068.npz
p41-plant-0004__brics-odroid-019_cam1__000071,p41-plant-0004,brics-odroid-019_cam1,71,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000071.npz
p41-plant-0004__brics-odroid-019_cam1__000074,p41-plant-0004,brics-odroid-019_cam1,74,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000074.npz
p41-plant-0004__brics-odroid-019_cam1__000075,p41-plant-0004,brics-odroid-019_cam1,75,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000075.npz
p41-plant-0004__brics-odroid-019_cam1__000076,p41-plant-0004,brics-odroid-019_cam1,76,ok,2,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000076.npz
p41-plant-0004__brics-odroid-019_cam1__000077,p41-plant-0004,brics-odroid-019_cam1,77,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000077.npz
p41-plant-0004__brics-odroid-019_cam1__000078,p41-plant-0004,brics-odroid-019_cam1,78,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000078.npz
p41-plant-0004__brics-odroid-019_cam1__000081,p41-plant-0004,brics-odroid-019_cam1,81,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-019_cam1__000081.npz
p41-plant-0004__brics-odroid-020_cam0__000022,p41-plant-0004,brics-odroid-020_cam0,22,ok,1,1280,720,5000.0,experiments/runs/CAM-EXP-002_camera_focal_sensitivity/cache/hand_inference/p41-plant-0004__brics-odroid-020_cam0__000022.npz
